anio,plazo,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_polizas,prima_emitida,prima_retenida,prima_devengada,suma_asegurada,comision_directa
2023,120,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Extranjera,Agentes Persona Fisica,2,1851302,592417,593960,493680344.0,277695
2023,120,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Extranjera,Agentes Persona Moral,8,7968994,618785,968249,20959454103.0,1251944
2023,120,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,4,752384,240763,195469,250151425.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Agentes Persona Fisica,5,1088460,348308,235643,542910313.0,168974
2023,120,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Agentes Persona Moral,6,3302499,1056800,2067437,1806003264.0,327251
2023,120,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Red de Sucursales Bancarias,1,890100,89010,269503,40000000.0,178020
2023,120,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,9,5341473,1703895,1469891,2878284705.0,448500
2023,120,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Fisica,5,3080655,985810,198082,1614026268.0,466747
2023,120,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,5,2229885,373203,329013,363211856.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para la industria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,153600,15360,0,5760000.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para los servicios,Global,Nacional,Red de Sucursales Bancarias,2,366950,36695,0,46000000.0,73390
2023,120,No aplica (interno),Interno,Intermediacion al por mayor,Global,Extranjera,Agentes Persona Fisica,2,960752,192150,144344,347815300.0,144113
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,5,3508936,584695,1046480,987142858.0,565273
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,7,1618157,424593,938765,686172814.0,249324
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Red de Sucursales Bancarias,1,90000,9000,0,1500000.0,13500
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,969583,245913,153365,319000000.0,0
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,837336,167467,277583,653298933.0,125600
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,4,2206797,441359,1028147,933213900.0,0
2023,120,No aplica (interno),Interno,"Comercio al por menor de articulos de papeleria, libros y perio",Global,Nacional,Agentes Persona Moral,1,300000,60000,175068,12000000.0,45000
2023,120,No aplica (interno),Interno,"Comercio al por menor de articulos de ferreteria, tlapaleria y vi",Global,Nacional,Agentes Persona Fisica,1,222000,71040,72013,60000000.0,33300
2023,120,No aplica (interno),Interno,"Comercio al por menor de articulos de ferreteria, tlapaleria y vi",Global,Nacional,Red de Sucursales Bancarias,1,1530000,153000,41438,80000000.0,306000
2023,120,No aplica (interno),Interno,"Comercio al por menor de articulos de ferreteria, tlapaleria y vi",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,76175,15235,11510,13967455.0,0
2023,120,No aplica (interno),Interno,Comercio al por menor de motocicletas y otros vehiculos de motor,Global,Nacional,Agentes Persona Fisica,1,268793,86014,72581,62510000.0,0
2023,120,No aplica (interno),Interno,Comercio al por menor de motocicletas y otros vehiculos de motor,Global,Nacional,Agentes Persona Moral,1,804958,257587,903317,437477201.0,120744
2023,120,No aplica (interno),Interno,"Comercio al por menor de combustibles, aceites y grasas lubrica",Global,Nacional,Agentes Persona Moral,2,483619,154758,79618,348750001.0,72543
2023,120,No aplica (interno),Interno,"Comercio al por menor de combustibles, aceites y grasas lubrica",Global,Extranjera,Agentes Persona Moral,2,4125,1321,0,399482325.0,619
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por menor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,466204,93241,194088,32140000.0,0
2023,120,No aplica (interno),Interno,Otro producto al Comercio al por menor,Global,Extranjera,Agentes Persona Fisica,1,1021134,204227,167858,508998000.0,153170
2023,120,No aplica (interno),Interno,Servicios relacionados con el transporte por carretera,Global,Nacional,Agentes Persona Fisica,2,382423,122375,160803,152969260.0,57363
2023,120,No aplica (interno),Interno,Servicios relacionados con el transporte por carretera,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,250000,80000,27616,50000000.0,0
2023,120,No aplica (interno),Interno,Servicios relacionados con el transporte por carretera,Global,Extranjera,Agentes Persona Fisica,1,208648,66767,0,86936500.0,31297
2023,120,No aplica (interno),Interno,Otros servicios relacionados con el transporte,Global,Nacional,Agentes Persona Moral,2,318750,31875,367328,24000000.0,51000
2023,120,No aplica (interno),Interno,Otros servicios relacionados con el transporte,Global,Extranjera,Red de Sucursales Bancarias,1,867046,86705,0,67866400.0,173409
2023,120,No aplica (interno),Interno,Industria del sonido,Global,Extranjera,Agentes Persona Moral,1,19509,0,469,1017996000.0,2926
2023,120,No aplica (interno),Interno,Otros servicios de telecomunicaciones,Global,Nacional,Agentes Persona Moral,1,7650000,2448000,429238,9000000000.0,1338750
2023,120,No aplica (interno),Interno,Servicios de publicidad y actividades relacionadas,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,188710,37742,47048,50899800.0,0
2023,120,No aplica (interno),Interno,"Otros servicios profesionales, cientificos y tecnicos",Global,Nacional,Agentes Persona Fisica,2,53500,17120,0,78260871.0,4862
2023,120,No aplica (interno),Interno,Agencias de viajes y servicios de reservaciones,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1786540,0,105175,2530915204.0,0
2023,120,No aplica (interno),Interno,"Servicios de investigacion, proteccion y seguridad",Global,Nacional,Agentes Persona Moral,1,855501,85550,1782,30000000.0,128325
2023,120,No aplica (interno),Interno,"Hoteles, moteles y similares",Global,Nacional,Agentes Persona Moral,1,325920,65184,107446,300000000.0,57036
2023,120,No aplica (interno),Interno,Servicios de preparacion de alimentos por encargo,Global,Nacional,Agentes Persona Moral,4,3638184,1164218,2039321,2266609429.0,543236
2023,120,No aplica (interno),Interno,Servicios de revelado de fotografias y otros servicios personal,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,391474,125272,137531,170206104.0,0
2023,120,No aplica (interno),Mixto,Tala de arboles,Global,Extranjera,Agentes Persona Moral,2,675961,216308,297723,664301186.0,101394
2023,120,No aplica (interno),Mixto,Elaboracion de alimentos para animales,Global,Extranjera,Agentes Persona Fisica,1,1,0,0,786.0,0
2023,120,No aplica (interno),Mixto,"Elaboracion de azucar, chocolates, dulces y similares",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,400900,128288,149728,190000000.0,0
2023,120,No aplica (interno),Mixto,"Conservacion de frutas, verduras y guisos",Global,Nacional,Agentes Persona Fisica,2,470303,150497,280934,779488276.0,70546
2023,120,No aplica (interno),Mixto,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Agentes Persona Fisica,2,245549,78576,92669,257123151.0,36833
2023,120,No aplica (interno),Mixto,"Conservacion de frutas, verduras y guisos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,3,253901,81248,38936,253900741.0,0
2023,120,No aplica (interno),Mixto,Elaboracion de productos lacteos,Global,Extranjera,Agentes Persona Fisica,7,1091831,349386,330842,1134174645.0,163775
2023,120,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,-39092,-12509,0,1.0,-3909
2023,120,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,6,903667,219296,479586,2258487565.0,142747
2023,120,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Extranjera,Agentes Persona Fisica,1,173737,34747,101386,118766200.0,26061
2023,120,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Extranjera,Agentes Persona Moral,2,732073,234263,330208,1307271877.0,109811
2023,120,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,4,28129,9000,6380,11590194.0,0
2023,120,No aplica (interno),Mixto,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Extranjera,Agentes Persona Moral,4,901385,288443,385118,564301812.0,135208
2023,120,No aplica (interno),Mixto,Fabricacion de telas,Global,Extranjera,Agentes Persona Fisica,3,371315,118820,177980,229192399.0,55324
2023,120,No aplica (interno),Mixto,Acabado y recubrimiento de textiles,Global,Extranjera,Agentes Persona Moral,3,-60277,-19289,14729,14189868.0,-7426
2023,120,No aplica (interno),Mixto,"Confeccion de otros productos textiles, excepto prendas de vestir",Global,Extranjera,Agentes Persona Fisica,1,234152,46830,0,203599200.0,35123
2023,120,No aplica (interno),Mixto,Confeccion de prendas de vestir,Global,Extranjera,Agentes Persona Fisica,1,4,1,1,456.0,1
2023,120,No aplica (interno),Mixto,Confeccion de prendas de vestir,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,-2,-1,1316,1793980.0,0
2023,120,No aplica (interno),Mixto,Aserrado y conservacion de la madera,Global,Nacional,Agentes Persona Moral,2,1504646,481487,103153,1237987393.0,225697
2023,120,No aplica (interno),Mixto,Fabricacion de otros productos de madera,Global,Extranjera,Agentes Persona Fisica,3,59826,19144,4856,33103246.0,8974
2023,120,No aplica (interno),Mixto,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Fisica,2,220876,70680,112979,220875960.0,33131
2023,120,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,4,903051,288976,214042,328718958.0,135457
2023,120,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,315282,100890,79158,125542232.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Extranjera,Agentes Persona Fisica,1,58892,18846,0,16826419.0,10306
2023,120,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,4,209537,67052,95293,219668592.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Fisica,6,1556087,497948,548306,633450033.0,233413
2023,120,No aplica (interno),Mixto,Fabricacion de productos derivados del petroleo y del carbon,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,6,5099266,1631766,1468792,3386558591.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,3510685,1123420,2088196,4130216710.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,7,958558,306739,115221,1294785618.0,143783
2023,120,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,691821,221383,240559,352969958.0,0
2023,120,No aplica (interno),Mixto,"Fabricacion de hules, resinas y fibras quimicas",Global,Extranjera,Agentes Persona Moral,1,1861299,595616,0,5727072656.0,279195
2023,120,No aplica (interno),Mixto,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,785801,157160,350149,600000000.0,0
2023,120,No aplica (interno),Mixto,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,312361,99955,133647,39541699.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos farmaceuticos,Global,Nacional,Agentes Persona Moral,3,4373967,1399670,1246725,4942935795.0,678892
2023,120,No aplica (interno),Mixto,Fabricacion de productos farmaceuticos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,3463808,1108419,382632,2474148571.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos farmaceuticos,Global,Extranjera,Agentes Persona Moral,1,4677,1497,2001,5501917.0,701
2023,120,No aplica (interno),Mixto,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Moral,2,485128,155242,87899,207320335.0,72769
2023,120,No aplica (interno),Mixto,"Fabricacion de jabones, limpiadores y preparaciones de tocador",Global,Nacional,Agentes Persona Fisica,1,-445534,-142571,0,1.0,-77968
2023,120,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,3,6115820,1733387,3298822,5143137676.0,917373
2023,120,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Fisica,6,2569220,822150,264936,2161517881.0,474179
2023,120,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,8,1104733,353515,467582,443660399.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,8,4809164,1538932,1968186,2470212083.0,721375
2023,120,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,5,1462652,377328,917803,1166527866.0,227250
2023,120,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,5,1244847,398351,268439,499400598.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,7,1444976,462391,688752,594945754.0,216747
2023,120,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,5,2522359,807154,656519,3902159129.0,410434
2023,120,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,7,2621409,838851,629896,1345969177.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Moral,2,1641633,525323,560585,586297610.0,246245
2023,120,No aplica (interno),Mixto,Fabricacion de productos de hule,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,939645,300687,159931,326919358.0,0
2023,120,No aplica (interno),Mixto,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,602411,192772,516522,286862367.0,105422
2023,120,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,3,3451275,1104409,349076,2216327640.0,536082
2023,120,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Extranjera,Agentes Persona Fisica,4,2269791,726332,958367,611371275.0,340251
2023,120,No aplica (interno),Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Fisica,4,1189065,380501,737842,351290741.0,178359
2023,120,No aplica (interno),Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,7,3910345,734235,957626,6800978513.0,586552
